Folder,File,GVI
Point_608,heading_0.jpg,0.0
Point_608,heading_180.jpg,6.2
Point_608,heading_270.jpg,7.7
Point_608,heading_90.jpg,0.0
Point_613,heading_0.jpg,3.0
Point_613,heading_180.jpg,0.0
Point_613,heading_270.jpg,3.9
Point_613,heading_90.jpg,0.0
Point_615,heading_0.jpg,4.3
Point_615,heading_180.jpg,0.0
Point_615,heading_270.jpg,3.2
Point_615,heading_90.jpg,0.8
Point_620,heading_0.jpg,0.2
Point_620,heading_180.jpg,1.8
Point_620,heading_270.jpg,0.1
Point_620,heading_90.jpg,0.0
Point_625,heading_0.jpg,0.6
Point_625,heading_180.jpg,0.0
Point_625,heading_270.jpg,0.9
Point_625,heading_90.jpg,0.7
Point_63,heading_0.jpg,1.8
Point_63,heading_180.jpg,0.7
Point_63,heading_270.jpg,2.0
Point_63,heading_90.jpg,0.0
Point_630,heading_0.jpg,4.6
Point_630,heading_180.jpg,0.0
Point_630,heading_270.jpg,1.5
Point_630,heading_90.jpg,0.0
Point_632,heading_0.jpg,0.0
Point_632,heading_180.jpg,0.0
Point_632,heading_270.jpg,0.0
Point_632,heading_90.jpg,0.0
Point_634,heading_0.jpg,0.4
Point_634,heading_180.jpg,0.0
Point_634,heading_270.jpg,0.3
Point_634,heading_90.jpg,0.0
Point_636,heading_0.jpg,0.2
Point_636,heading_180.jpg,0.0
Point_636,heading_270.jpg,0.0
Point_636,heading_90.jpg,0.9
Point_639,heading_0.jpg,0.1
Point_639,heading_180.jpg,2.8
Point_639,heading_270.jpg,0.8
Point_639,heading_90.jpg,0.3
Point_644,heading_0.jpg,0.0
Point_644,heading_180.jpg,1.0
Point_644,heading_270.jpg,12.5
Point_644,heading_90.jpg,1.5
Point_649,heading_0.jpg,2.3
Point_649,heading_180.jpg,0.0
Point_649,heading_270.jpg,0.0
Point_649,heading_90.jpg,5.6
Point_656,heading_0.jpg,0.0
Point_656,heading_180.jpg,0.0
Point_656,heading_270.jpg,1.1
Point_656,heading_90.jpg,0.0
Point_661,heading_0.jpg,0.0
Point_661,heading_180.jpg,0.0
Point_661,heading_270.jpg,0.0
Point_661,heading_90.jpg,1.5
Point_666,heading_0.jpg,6.7
Point_666,heading_180.jpg,0.5
Point_666,heading_270.jpg,16.7
Point_666,heading_90.jpg,0.0
Point_680,heading_0.jpg,0.0
Point_680,heading_180.jpg,2.3
Point_680,heading_270.jpg,6.7
Point_680,heading_90.jpg,0.0
Point_685,heading_0.jpg,0.2
Point_685,heading_180.jpg,2.8
Point_685,heading_270.jpg,0.0
Point_685,heading_90.jpg,0.1
Point_690,heading_0.jpg,5.3
Point_690,heading_180.jpg,1.1
Point_690,heading_270.jpg,0.0
Point_690,heading_90.jpg,4.5
Point_692,heading_0.jpg,4.2
Point_692,heading_180.jpg,0.0
Point_692,heading_270.jpg,0.2
Point_692,heading_90.jpg,1.3
Point_697,heading_0.jpg,0.0
Point_697,heading_180.jpg,2.1
Point_697,heading_270.jpg,0.0
Point_697,heading_90.jpg,0.0
Point_70,heading_0.jpg,0.7
Point_70,heading_180.jpg,3.1
Point_70,heading_270.jpg,3.3
Point_70,heading_90.jpg,0.8
Point_702,heading_0.jpg,0.0
Point_702,heading_180.jpg,0.4
Point_702,heading_270.jpg,0.0
Point_702,heading_90.jpg,0.0
Point_707,heading_0.jpg,0.0
Point_707,heading_180.jpg,0.0
Point_707,heading_270.jpg,1.1
Point_707,heading_90.jpg,0.3
Point_709,heading_0.jpg,0.4
Point_709,heading_180.jpg,0.2
Point_709,heading_270.jpg,0.2
Point_709,heading_90.jpg,0.0
Point_711,heading_0.jpg,0.0
Point_711,heading_180.jpg,4.3
Point_711,heading_270.jpg,0.0
Point_711,heading_90.jpg,1.4
Point_713,heading_0.jpg,0.0
Point_713,heading_180.jpg,2.2
Point_713,heading_270.jpg,0.0
Point_713,heading_90.jpg,0.0
Point_715,heading_0.jpg,0.0
Point_715,heading_180.jpg,2.3
Point_715,heading_270.jpg,1.1
Point_715,heading_90.jpg,0.1
Point_716,heading_0.jpg,0.5
Point_716,heading_180.jpg,4.6
Point_716,heading_270.jpg,2.3
Point_716,heading_90.jpg,2.3
Point_721,heading_0.jpg,0.0
Point_721,heading_180.jpg,4.9
Point_721,heading_270.jpg,0.1
Point_721,heading_90.jpg,0.0
Point_726,heading_0.jpg,1.1
Point_726,heading_180.jpg,0.1
Point_726,heading_270.jpg,0.0
Point_726,heading_90.jpg,5.0
Point_733,heading_0.jpg,0.0
Point_733,heading_180.jpg,1.2
Point_733,heading_270.jpg,0.0
Point_733,heading_90.jpg,1.8
Point_738,heading_0.jpg,0.2
Point_738,heading_180.jpg,0.0
Point_738,heading_270.jpg,0.0
Point_738,heading_90.jpg,0.1
Point_74,heading_0.jpg,0.7
Point_74,heading_180.jpg,0.2
Point_74,heading_270.jpg,0.0
Point_74,heading_90.jpg,5.5
Point_743,heading_0.jpg,1.3
Point_743,heading_180.jpg,0.0
Point_743,heading_270.jpg,0.0
Point_743,heading_90.jpg,5.5
Point_757,heading_0.jpg,0.0
Point_757,heading_180.jpg,2.2
Point_757,heading_270.jpg,0.0
Point_757,heading_90.jpg,0.0
Point_762,heading_0.jpg,0.2
Point_762,heading_180.jpg,0.0
Point_762,heading_270.jpg,0.0
Point_762,heading_90.jpg,0.6
Point_767,heading_0.jpg,0.0
Point_767,heading_180.jpg,3.4
Point_767,heading_270.jpg,2.1
Point_767,heading_90.jpg,0.0
Point_769,heading_0.jpg,3.5
Point_769,heading_180.jpg,0.0
Point_769,heading_270.jpg,3.0
Point_769,heading_90.jpg,0.0
Point_774,heading_0.jpg,0.0
Point_774,heading_180.jpg,3.9
Point_774,heading_270.jpg,0.0
Point_774,heading_90.jpg,1.7
Point_779,heading_0.jpg,1.3
Point_779,heading_180.jpg,0.0
Point_779,heading_270.jpg,0.0
Point_779,heading_90.jpg,0.2
Point_784,heading_0.jpg,0.2
Point_784,heading_180.jpg,1.2
Point_784,heading_270.jpg,5.7
Point_784,heading_90.jpg,0.0
Point_786,heading_0.jpg,0.1
Point_786,heading_180.jpg,0.0
Point_786,heading_270.jpg,0.6
Point_786,heading_90.jpg,0.0
Point_788,heading_0.jpg,0.1
Point_788,heading_180.jpg,0.0
Point_788,heading_270.jpg,0.0
Point_788,heading_90.jpg,0.0
Point_79,heading_0.jpg,0.6
Point_79,heading_180.jpg,0.4
Point_79,heading_270.jpg,5.0
Point_79,heading_90.jpg,0.0
Point_790,heading_0.jpg,0.0
Point_790,heading_180.jpg,0.8
Point_790,heading_270.jpg,0.0
Point_790,heading_90.jpg,4.0
Point_792,heading_0.jpg,0.0
Point_792,heading_180.jpg,5.7
Point_792,heading_270.jpg,1.8
Point_792,heading_90.jpg,20.7
Point_797,heading_0.jpg,0.0
Point_797,heading_180.jpg,2.6
Point_797,heading_270.jpg,0.0
Point_797,heading_90.jpg,0.1
Point_8,heading_0.jpg,0.0
Point_8,heading_180.jpg,4.0
Point_8,heading_270.jpg,1.7
Point_8,heading_90.jpg,0.4
Point_802,heading_0.jpg,0.3
Point_802,heading_180.jpg,0.4
Point_802,heading_270.jpg,49.4
Point_802,heading_90.jpg,0.0
Point_809,heading_0.jpg,0.0
Point_809,heading_180.jpg,2.6
Point_809,heading_270.jpg,0.5
Point_809,heading_90.jpg,0.0
Point_814,heading_0.jpg,8.6
Point_814,heading_180.jpg,0.0
Point_814,heading_270.jpg,0.1
Point_814,heading_90.jpg,0.5
Point_819,heading_0.jpg,0.9
Point_819,heading_180.jpg,0.0
Point_819,heading_270.jpg,3.2
Point_819,heading_90.jpg,0.0
Point_833,heading_0.jpg,0.0
Point_833,heading_180.jpg,6.5
Point_833,heading_270.jpg,0.7
Point_833,heading_90.jpg,0.3
Point_838,heading_0.jpg,0.2
Point_838,heading_180.jpg,2.1
Point_838,heading_270.jpg,0.0
Point_838,heading_90.jpg,3.3
Point_84,heading_0.jpg,0.0
Point_84,heading_180.jpg,5.7
Point_84,heading_270.jpg,1.8
Point_84,heading_90.jpg,0.0
Point_843,heading_0.jpg,0.0
Point_843,heading_180.jpg,0.0
Point_843,heading_270.jpg,1.1
Point_843,heading_90.jpg,0.3
Point_845,heading_0.jpg,2.3
Point_845,heading_180.jpg,1.3
Point_845,heading_270.jpg,3.2
Point_845,heading_90.jpg,0.1
Point_850,heading_0.jpg,0.3
Point_850,heading_180.jpg,2.0
Point_850,heading_270.jpg,1.3
Point_850,heading_90.jpg,0.0
Point_855,heading_0.jpg,0.0
Point_855,heading_180.jpg,0.0
Point_855,heading_270.jpg,1.9
Point_855,heading_90.jpg,0.0
Point_86,heading_0.jpg,0.0
Point_86,heading_180.jpg,1.8
Point_86,heading_270.jpg,0.6
Point_86,heading_90.jpg,0.0
Point_860,heading_0.jpg,0.0
Point_860,heading_180.jpg,0.0
Point_860,heading_270.jpg,0.0
Point_860,heading_90.jpg,0.0
Point_862,heading_0.jpg,3.3
Point_862,heading_180.jpg,2.1
Point_862,heading_270.jpg,3.3
Point_862,heading_90.jpg,0.3
Point_864,heading_0.jpg,0.4
Point_864,heading_180.jpg,0.0
Point_864,heading_270.jpg,0.0
Point_864,heading_90.jpg,0.0
Point_866,heading_0.jpg,0.0
Point_866,heading_180.jpg,0.0
Point_866,heading_270.jpg,0.0
Point_866,heading_90.jpg,2.8
Point_868,heading_0.jpg,0.0
Point_868,heading_180.jpg,7.4
Point_868,heading_270.jpg,1.4
Point_868,heading_90.jpg,4.8
Point_873,heading_0.jpg,0.0
Point_873,heading_180.jpg,0.0
Point_873,heading_270.jpg,2.5
Point_873,heading_90.jpg,0.0
Point_878,heading_0.jpg,1.5
Point_878,heading_180.jpg,1.0
Point_878,heading_270.jpg,0.0
Point_878,heading_90.jpg,1.7
Point_885,heading_0.jpg,0.1
Point_91,heading_0.jpg,0.4
Point_91,heading_180.jpg,6.9
Point_91,heading_270.jpg,2.3
Point_91,heading_90.jpg,0.6
Point_92,heading_0.jpg,0.0
Point_92,heading_180.jpg,2.8
Point_92,heading_270.jpg,1.1
Point_92,heading_90.jpg,0.0
Point_97,heading_0.jpg,3.0
Point_97,heading_180.jpg,0.0
